request_key,custom_id,role,study_id,profile_id,condition_id,outcome_id,replicate_id,requested_model,prompt_hash,schema_version,prompt_protocol_id,prompt_compiler_version,seed,status,required_fields,response_key_map,request_stage,consensus_interaction_protocol_id,consensus_stage_a_request_key,consensus_stage_a_prompt_hash,consensus_stage_a_schema_hash,consensus_feedback_hash
F|target|F0447|Consensus|stage_a|replicate_1,F-e4442106b68ceee446824a5f9f43e34e5f622ec7,F,target,F0447,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,a30423170e3787f088996e06daacfebae5e6eb401fcef0f47ca4499ebd2a8518,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,2132095220,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0447|Consensus|stage_a|replicate_1,a30423170e3787f088996e06daacfebae5e6eb401fcef0f47ca4499ebd2a8518,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0448|Consensus|stage_a|replicate_1,F-4eedc0c144e22b4d2309451e5f3a2b72b93e02a6,F,target,F0448,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,395f3091d9b67694dda92f2aee78bf3c39b5e5911d760d8c1344ef2ba5e36df6,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1656597712,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0448|Consensus|stage_a|replicate_1,395f3091d9b67694dda92f2aee78bf3c39b5e5911d760d8c1344ef2ba5e36df6,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0449|Consensus|stage_a|replicate_1,F-73b0fcaf860612e372b31e80594008368d7b6117,F,target,F0449,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,bc1a54c9cb70794efd37d333a50a6564530b1ec929d3f416df337939b4cba1de,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1835535427,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0449|Consensus|stage_a|replicate_1,bc1a54c9cb70794efd37d333a50a6564530b1ec929d3f416df337939b4cba1de,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0450|Consensus|stage_a|replicate_1,F-3cf77220ab559004cce8d6273b57464cf223b32f,F,target,F0450,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,cae150073636841fcdc0fca52ac6232554f80380b6fc5de9a2258e432e5b60e8,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,625243206,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0450|Consensus|stage_a|replicate_1,cae150073636841fcdc0fca52ac6232554f80380b6fc5de9a2258e432e5b60e8,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0451|Consensus|stage_a|replicate_1,F-deccb8d53cdd8156edb1110ae5ecffa04cd74a73,F,target,F0451,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,17767ca34afe253283f13ae1998626152c3485e0402418fd6bbe9b9a97a8291c,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,2054615811,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0451|Consensus|stage_a|replicate_1,17767ca34afe253283f13ae1998626152c3485e0402418fd6bbe9b9a97a8291c,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0452|Consensus|stage_a|replicate_1,F-55d325a76c8346bc8e5f845ae10e797bb52478c5,F,target,F0452,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,dd3d69ae9ad7be590181f196017712d390ab78bb20cb566de2a81fd816108ab4,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,405377548,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0452|Consensus|stage_a|replicate_1,dd3d69ae9ad7be590181f196017712d390ab78bb20cb566de2a81fd816108ab4,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0453|Consensus|stage_a|replicate_1,F-11bd54064e594e73b100a1eb43174774217428bd,F,target,F0453,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,29da567ef7caf6d5d544c61f31f06d7128753b34b0f879f50b7959cc026a28d9,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1909716607,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0453|Consensus|stage_a|replicate_1,29da567ef7caf6d5d544c61f31f06d7128753b34b0f879f50b7959cc026a28d9,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0454|Consensus|stage_a|replicate_1,F-3014ccd1c7f6bbf93840d47f1176a08cda9978d7,F,target,F0454,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,ba17c9f5d4ab7cba9ff2c8b85cc25f6da0491dcfac106f07ec4d3fbf69b1d610,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,673207709,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0454|Consensus|stage_a|replicate_1,ba17c9f5d4ab7cba9ff2c8b85cc25f6da0491dcfac106f07ec4d3fbf69b1d610,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0455|Consensus|stage_a|replicate_1,F-a9b7cd1a5d4208957e86235147c91871712eda14,F,target,F0455,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,7efeb03339bfb2032489c92bb5727da1b6ee0c4e95556f939e4d51f2d0fd8c27,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,816947916,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0455|Consensus|stage_a|replicate_1,7efeb03339bfb2032489c92bb5727da1b6ee0c4e95556f939e4d51f2d0fd8c27,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0456|Consensus|stage_a|replicate_1,F-701bb25a3f6e2fe051a5efb05c9888c9f92874f4,F,target,F0456,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,69bafc221cbdd63cf72c6d5a57859ab35a19e9a1e9cfdc2fd5df2843811b04da,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,530945174,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0456|Consensus|stage_a|replicate_1,69bafc221cbdd63cf72c6d5a57859ab35a19e9a1e9cfdc2fd5df2843811b04da,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0457|Consensus|stage_a|replicate_1,F-71e2e669e2590b64d758590932c3fb69032de6ac,F,target,F0457,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,6954d71803c0a5b9a30780f1ec0e42f2aaa75a70ab79f3f6f45dd08a995cc21e,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1176426553,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0457|Consensus|stage_a|replicate_1,6954d71803c0a5b9a30780f1ec0e42f2aaa75a70ab79f3f6f45dd08a995cc21e,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0458|Consensus|stage_a|replicate_1,F-09c3505b74d1ad3ed74e204fbdc2626a6ab59163,F,target,F0458,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,5c744bf0531ad50c20eae5f160c244d9d42c659be4276d3fcc433a1b15274022,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,140004853,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0458|Consensus|stage_a|replicate_1,5c744bf0531ad50c20eae5f160c244d9d42c659be4276d3fcc433a1b15274022,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0459|Consensus|stage_a|replicate_1,F-3a34d55d186528fd379cde7b127859686cd38fe5,F,target,F0459,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,4dc9d477fabe246a96fc229b17dea189b9c1df8a29de40a57db49dd7a9e48a1b,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,214881208,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0459|Consensus|stage_a|replicate_1,4dc9d477fabe246a96fc229b17dea189b9c1df8a29de40a57db49dd7a9e48a1b,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0460|Consensus|stage_a|replicate_1,F-e3ed574d55c84a112fa340470b9000a1960357ee,F,target,F0460,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,4f63df7ad6e2aafc5b36ddef0ff33a6126591c26bf72ebb30f1f77c027113c8b,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,497219759,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0460|Consensus|stage_a|replicate_1,4f63df7ad6e2aafc5b36ddef0ff33a6126591c26bf72ebb30f1f77c027113c8b,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0461|Consensus|stage_a|replicate_1,F-665bd637aedab0ce9d3e17ffd2a7a7eac5737e08,F,target,F0461,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,639a7ad40f80f84876a95d11e88de6c3db2767651126de2533481a2b37b4770f,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,2073189694,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0461|Consensus|stage_a|replicate_1,639a7ad40f80f84876a95d11e88de6c3db2767651126de2533481a2b37b4770f,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0462|Consensus|stage_a|replicate_1,F-425dffab5d3b57b986932ad8d56b44df34785925,F,target,F0462,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,9496760a3c230f208aa956022d22115a5d1747f828310dec8ae88051f2b8351d,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1643599632,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0462|Consensus|stage_a|replicate_1,9496760a3c230f208aa956022d22115a5d1747f828310dec8ae88051f2b8351d,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0463|Consensus|stage_a|replicate_1,F-c3b3f1442c0fd932d5a73cd473a1b3ef87b79ce8,F,target,F0463,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,e69c4d6e6c325ff1dd9e4690a32bd590a322279c5633c48aad8fa183b934b4fe,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,863484861,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0463|Consensus|stage_a|replicate_1,e69c4d6e6c325ff1dd9e4690a32bd590a322279c5633c48aad8fa183b934b4fe,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0464|Consensus|stage_a|replicate_1,F-972bcd92da8bb161782f4860903d8ed95ac6b329,F,target,F0464,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,a358640477aae0c4f6be91d42910c034b1220f87ea586c026eaa98fbc8ddf46a,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,149113993,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0464|Consensus|stage_a|replicate_1,a358640477aae0c4f6be91d42910c034b1220f87ea586c026eaa98fbc8ddf46a,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0465|Consensus|stage_a|replicate_1,F-c787cc7ac6adc4abc4e137d8bb125192a81a38c2,F,target,F0465,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,dad1b459b9f6973738cb0ffb2c015d1168ffc227697b467d5d299fd0a2ea0cd7,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1438473635,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0465|Consensus|stage_a|replicate_1,dad1b459b9f6973738cb0ffb2c015d1168ffc227697b467d5d299fd0a2ea0cd7,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0466|Consensus|stage_a|replicate_1,F-7fafd96bcb5e7342dce674e9fe542d72bc741ed7,F,target,F0466,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,f1a355b7f330870483fcf432feca607644350b718135c3e550bbc7a6a6e3f0e5,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1253975579,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0466|Consensus|stage_a|replicate_1,f1a355b7f330870483fcf432feca607644350b718135c3e550bbc7a6a6e3f0e5,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0467|Consensus|stage_a|replicate_1,F-b4f48be8dee259b1624d3cdc31160654ef863120,F,target,F0467,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,0d2ec56d3242842cccd672b4eb461d5b1dd3a7b41e214046831c6fba2fd0a386,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1221292421,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0467|Consensus|stage_a|replicate_1,0d2ec56d3242842cccd672b4eb461d5b1dd3a7b41e214046831c6fba2fd0a386,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0468|Consensus|stage_a|replicate_1,F-38c6674df7046ba80ef0e7964932b0ec8384377e,F,target,F0468,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,a6f3f21877ea9b4656ccb8881a7cf0a5d5c28f5b4d3a1032fda9452e9ee6089f,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1754348100,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0468|Consensus|stage_a|replicate_1,a6f3f21877ea9b4656ccb8881a7cf0a5d5c28f5b4d3a1032fda9452e9ee6089f,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0469|Consensus|stage_a|replicate_1,F-5726ae557fc0b7d5f97f7d0cc2ed2862b840da2d,F,target,F0469,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,a5eea42c694dc0db652fce23dbfc4e5dbbc01e18a1ed0a21ff5f503f9a3adca2,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,772674689,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0469|Consensus|stage_a|replicate_1,a5eea42c694dc0db652fce23dbfc4e5dbbc01e18a1ed0a21ff5f503f9a3adca2,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0470|Consensus|stage_a|replicate_1,F-357a8a91d6c73b42769ab567fb31eef57d0779dd,F,target,F0470,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,b8e419c59e52aa2e9e35e39e69c67bedf9892d7f81f94891d5fa4bc9116247c6,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1102860390,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_net_zero_before_2085"", ""Q002"": ""consensus_estimate_co2_warms_planet"", ""Q003"": ""consensus_estimate_human_primary_cause""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0470|Consensus|stage_a|replicate_1,b8e419c59e52aa2e9e35e39e69c67bedf9892d7f81f94891d5fa4bc9116247c6,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0471|Consensus|stage_a|replicate_1,F-8eb3f17648ff253da3cdfe149570084d19e00098,F,target,F0471,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,a366fc2dba5c98daa2356a463b7780823a2fcd9c20288374fe5fc40ac091ade4,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,1718028331,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_co2_warms_planet"", ""Q002"": ""consensus_estimate_human_primary_cause"", ""Q003"": ""consensus_estimate_net_zero_before_2085""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0471|Consensus|stage_a|replicate_1,a366fc2dba5c98daa2356a463b7780823a2fcd9c20288374fe5fc40ac091ade4,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
F|target|F0472|Consensus|stage_a|replicate_1,F-3c6acb2f09c30a2b727eaaa7f3bfd3c0e797a3eb,F,target,F0472,Consensus,consensus_stage_a_estimates,1,google/gemma-4-31B-it,81704383aa36870413eac1be2e76fdcfec0f040f653818b903c91ea82554c2e1,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,consensus_two_stage_interactive_adaptation_v1,prompt_compiler_v2_split_g_f,43557002,pending,Q001|Q002|Q003,"{""Q001"": ""consensus_estimate_human_primary_cause"", ""Q002"": ""consensus_estimate_net_zero_before_2085"", ""Q003"": ""consensus_estimate_co2_warms_planet""}",consensus_stage_a,consensus_two_stage_interactive_adaptation_v1,F|target|F0472|Consensus|stage_a|replicate_1,81704383aa36870413eac1be2e76fdcfec0f040f653818b903c91ea82554c2e1,675efa1486e53a4914248132dda701b834c9e26599d8c4c4d7b41db57bfcf2b0,
